ensembl_gene_id	mgi_symbol	description	chromosome_name	mgi_symbol.1	description.1	chromosome_name.1	genes	factor.Days.2	factor.Days.4	factor.Days.6	factor.Days.14	AveExpr	F	P.Value	adj.P.Val	fat_D0_11	fat_D0_13	fat_D0_23	fat_D0_27	fat_D2_16	fat_D2_20	fat_D2_25	fat_D2_30	fat_D4_12	fat_D4_17	fat_D4_21	fat_D4_26	fat_D6_15	fat_D6_19	fat_D6_24	fat_D6_29	fat_D14_14	fat_D14_18	fat_D14_22	fat_D14_28
ENSMUSG00000045102	Poln	DNA polymerase N [Source:MGI Symbol;Acc:MGI:2675617]	5	Poln	DNA polymerase N 	5	ENSMUSG00000045102	1.06987561254326	1.71255680639148	1.0962591203116	0.273875189719495	3.66876203965614	20.3589686245458	2.92405969018259E-07	0.001041470314561	3.11766627076019	2.44774504316247	2.90398872104421	2.6373747387526	4.05425136327742	3.69710212909441	3.98359270116357	3.9070544501514	4.44204045861192	4.46515345567817	4.4912109134603	4.63545783277187	3.62571572578581	3.75935853393596	3.87176594189223	4.30088503758667	2.71441288161822	2.67682359031072	4.06033846206581	3.58330254199879
ENSMUSG00000064225	Paqr9	progestin and adipoQ receptor family member IX [Source:MGI Symbol;Acc:MGI:1922802]	9	Paqr9	progestin and adipoQ receptor family member IX 	9	ENSMUSG00000064225	2.20786429370261	2.96842290901906	1.97179163006498	1.83423988205821	6.42177897657403	19.9232855188588	3.52933961366948E-07	0.0011522999727	5.41624612781692	3.99163160088071	4.77663826433367	4.07605253732499	7.22417636471973	6.10625870659274	6.74571048964879	7.60663027902064	7.48045188646361	7.16402927660282	7.82505348738031	7.72953726670836	5.99270409524588	6.22090709358536	7.06576149195082	7.07213696029905	6.20522531129404	5.93852484184584	7.29611743701717	6.50178601274907
ENSMUSG00000029701	Rbm28	RNA binding motif protein 28 [Source:MGI Symbol;Acc:MGI:2655711]	6	Rbm28	RNA binding motif protein 28 	6	ENSMUSG00000029701	0.933443607427833	1.25798373049106	0.854993144237061	0.877285963621496	7.1575362616592	19.4333962913461	4.37716319714308E-07	0.001319175976161	6.75125688225961	6.26913302425896	6.15493978891722	6.29169827434878	7.5425378445869	7.10330923145525	7.10816709831823	7.65506451981091	7.38119245897211	7.5845330153229	7.5691208233215	7.88429020393131	6.96526099734675	7.05929943263866	7.39592139608893	7.44016340374695	7.12245136149647	7.14109268427805	7.40987647039061	7.32141632169387
ENSMUSG00000020282	Rhbdf1	rhomboid family 1 (Drosophila) [Source:MGI Symbol;Acc:MGI:104328]	11	Rhbdf1	rhomboid family 1 (Drosophila) 	11	ENSMUSG00000020282	0.626763983760503	0.697089027615769	0.462521645256095	0.595299449194147	6.51212651258197	18.1387277020941	7.88973429483989E-07	0.002207942142411	6.23851528050508	5.88210990114971	6.01898502408225	5.97682493699537	6.80148529289745	6.60569904665333	6.5141407237629	6.88798305071418	6.71396276343525	6.66560888505602	6.6271141097684	6.85196923096159	6.41954528277176	6.56307717167182	6.45748675802684	6.53183257131299	6.63373327445919	6.6852384125636	6.64611581456852	6.52110272028324
ENSMUSG00000001240	Ramp2	receptor (calcitonin) activity modifying protein 2 [Source:MGI Symbol;Acc:MGI:1859650]	11	Ramp2	receptor (calcitonin) activity modifying protein 2 	11	ENSMUSG00000001240	0.849126154281055	1.17278932113292	0.971525896673219	0.877929915934585	6.11319666183184	17.0344107137433	1.33710927794933E-06	0.003492440293385	5.32516220082014	5.33116006884214	5.50511255882723	5.16046734761438	6.39438405354237	6.26344895164822	6.08029678393132	6.14102843020665	6.29438549019593	6.47695815659079	6.94744010005926	6.47333426002628	6.13899819755741	6.09310168788115	6.22431418205539	6.71409906403639	6.50740947088299	6.04008445019265	6.28098322111599	5.87176456061009
ENSMUSG00000023087	Ccrn4l	CCR4 carbon catabolite repression 4-like (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:109382]	3	Ccrn4l	CCR4 carbon catabolite repression 4-like (S. cerevisiae) 	3	ENSMUSG00000023087	0.897833119852662	1.03582209025259	0.812665794247796	1.08542464229907	5.28205662602998	16.8544036859786	1.46058486137929E-06	0.003576515892749	4.64688134574104	4.62272327233106	4.30236565012322	4.56640065909453	5.4948239546634	4.94368111926714	5.63622036014862	5.66795880955639	5.60512299793746	5.28119062083557	5.37778485212595	5.71627359597066	5.09874915737432	5.37506243108372	5.35621720605389	5.45504414720587	5.52176780367582	5.47807401084479	5.57857484898615	5.91621567757995
ENSMUSG00000036585	Fgf1	fibroblast growth factor 1 [Source:MGI Symbol;Acc:MGI:95515]	18	Fgf1	fibroblast growth factor 1 	18	ENSMUSG00000036585	-0.818986404348825	-0.656724056261942	-0.36978388281907	-0.242243643581591	6.6453212226275	16.5828596808892	1.67091937771199E-06	0.003587525758839	7.09609456257744	7.05094189260563	7.15217940395968	6.98656633147357	6.03697337184558	6.29575298906694	6.39418529768334	6.07510703726094	6.17327474735138	6.3940019396696	6.7261159461103	6.49139474308263	6.76490103916574	6.59784981376434	6.83430620708161	6.65510501707934	7.00949436928113	6.9609496524857	6.63137759857615	6.57985249242902
ENSMUSG00000045193	Cirbp	cold inducible RNA binding protein [Source:MGI Symbol;Acc:MGI:893588]	10	Cirbp	cold inducible RNA binding protein 	10	ENSMUSG00000045193	-0.531813132139525	-1.33971091865658	-0.933359822247758	-0.946331491461355	5.21435957018515	16.5483622868851	1.69991590767393E-06	0.003587525758839	5.94147015056968	5.93993557255201	6.06723069934483	5.99448792746533	5.15378703682833	5.74949332682284	5.53467659557918	5.04353695826007	4.93591647561798	4.51834639484376	4.44835543449851	4.53250587763196	5.65843633162375	4.99979615664734	4.88760745837156	4.67301284512656	4.9772699541544	5.19512305459876	4.88643445406355	5.14976869910255
ENSMUSG00000072941	Sod3	superoxide dismutase 3, extracellular [Source:MGI Symbol;Acc:MGI:103181]	5	Sod3	superoxide dismutase 3, extracellular 	5	ENSMUSG00000072941	0.35431592870476	0.502334091114836	0.589921898228044	0.763297036712196	8.64838004250481	16.4690046417877	1.7687168413456E-06	0.003587525758839	8.25300237008531	8.26348224843288	8.24226357745753	8.08605493235179	8.62867970139819	8.73284749021557	8.31113860621421	8.64394987261882	8.67675064243173	8.80157096040064	8.6299135189035	8.72449346117162	8.7076908910997	9.08673146569899	8.70089841510478	8.67104029461394	9.00694491034603	9.09571474762308	9.00662524035546	8.69780750357247
ENSMUSG00000022186	Oxct1	3-oxoacid CoA transferase 1 [Source:MGI Symbol;Acc:MGI:1914291]	15	Oxct1	3-oxoacid CoA transferase 1 	15	ENSMUSG00000022186	0.678607470914201	0.941414132902133	0.896884966844763	0.520307022586079	8.65395125633446	16.3996237570687	1.83135136621075E-06	0.003587525758839	8.0082203277605	8.12670649411002	8.26871893303401	7.76768531631144	8.6926010767456	8.57418807390811	8.91957306504613	8.63677437049653	8.85100763353615	8.93103597314158	9.09163152975762	9.07256913752957	8.64209946842311	9.07826461065456	8.92139121312272	9.09480698684125	8.2482077410212	8.46231229702212	8.92605600777829	8.76517487044875
ENSMUSG00000031112	2610018G03Rik	RIKEN cDNA 2610018G03 gene [Source:MGI Symbol;Acc:MGI:1917665]	X	2610018G03Rik	RIKEN cDNA 2610018G03 gene 	X	ENSMUSG00000031112	-1.70894064409336	-2.1666148714553	-1.44111901471411	-1.20531819917601	2.54878138699561	16.2492631484085	1.97552440305528E-06	0.003685670027967	3.56254958082833	3.8835139840254	3.71882522447126	4.35951365857635	1.24689644121981	2.04217707020568	2.57143886273064	2.00995435773569	1.74477498826597	1.5884248305799	2.59309052747952	1.41497500144405	2.90806559576521	2.61931057382826	2.30489389815397	2.01124882730461	3.01317499192654	2.77303890557002	1.87813513084506	2.73162528895589
ENSMUSG00000028849	Map7d1	MAP7 domain containing 1 [Source:MGI Symbol;Acc:MGI:2384297]	4	Map7d1	MAP7 domain containing 1 	4	ENSMUSG00000028849	0.724239290969137	1.09018067297589	0.66928465477611	0.684468342432927	7.82835570361341	16.033749513705	2.20411415887723E-06	0.003925226755939	7.51640281443323	6.97262693987961	7.26768698399899	6.96844803200705	8.16310766480481	7.88945817667605	7.78487310881149	7.98058130637941	7.91106960493358	8.40948402184539	8.4121083670627	8.46542832769697	7.57156455346454	7.8673609482505	7.92619265590678	8.06331206184893	8.04175686355378	7.81137636178913	7.9455488061706	7.59872647275467
ENSMUSG00000025348	Itga7	integrin alpha 7 [Source:MGI Symbol;Acc:MGI:102700]	10	Itga7	integrin alpha 7 	10	ENSMUSG00000025348	0.821629538374334	0.923902790249316	0.699557361137435	0.588303015927296	8.38734212821062	15.8949821480538	2.366425532614E-06	0.00398329074732	8.0065927384172	7.77535677655341	7.7963881655796	7.52749873866962	8.70359309213587	8.62461713116468	8.52139140190728	8.563430619676	8.45167385713003	8.89629298162872	8.56870404012031	8.86781363376586	8.53043578552871	8.23497294342432	8.52867008430971	8.57219330734804	8.03261239208342	8.28862975015924	8.67813897777993	8.57783614683052
ENSMUSG00000018340	Anxa6	annexin A6 [Source:MGI Symbol;Acc:MGI:88255]	11	Anxa6	annexin A6 	11	ENSMUSG00000018340	0.424297092939684	0.533915233444281	0.670878167331456	0.697267055792194	9.42618080276486	15.8122701860986	2.46931757101485E-06	0.00398329074732	9.06257171320835	9.13129376360567	8.86176976905831	8.8331013071903	9.45363950163517	9.59136980683845	9.05594972242381	9.49983139802625	9.50505930950641	9.60408019196038	9.36895516340931	9.46509237188405	9.43743124068017	9.74862693978771	9.55006893845643	9.73596487731644	9.52734267414375	9.76339779892385	9.69467576420024	9.63339380304217
ENSMUSG00000031075	Ano1	anoctamin 1, calcium activated chloride channel [Source:MGI Symbol;Acc:MGI:2142149]	7	Ano1	anoctamin 1, calcium activated chloride channel 	7	ENSMUSG00000031075	-1.0263342954941	-1.6346408048404	-1.08040537672015	-0.964842431224031	4.90477156255281	15.7562779044503	2.54172563574872E-06	0.00398329074732	5.83837665760557	5.61429136614981	6.00855795169585	5.95750283959375	4.7351829225293	5.02300850709602	5.13238816678046	4.1728929288619	4.36815137259236	3.74167109087558	4.55992366354432	4.23247193392227	5.32839739471357	4.74338168138619	4.87857647400912	4.33545606175111	5.12865220934648	5.11083548352874	4.5527348440509	4.63297770102298
ENSMUSG00000021957	Tkt	transketolase [Source:MGI Symbol;Acc:MGI:105992]	14	Tkt	transketolase 	14	ENSMUSG00000021957	-0.993870574895007	-0.82016215252633	-0.958255124367821	-1.38161597568904	9.53749065832759	15.6621443503664	2.6687112568586E-06	0.004021439935864	10.8417351909419	10.2973888244435	10.1189895911091	10.2350418807565	9.36526078195847	8.95346669800427	9.69706276702987	9.42217133795216	9.73297274415399	9.16063500564402	9.69723654374711	9.49343882789944	9.14796012975124	9.33666534925151	9.918846837406	9.31051115278346	8.77973964899529	8.74566803877232	9.51743409223186	8.97758772371987
ENSMUSG00000041577	Prelp	proline arginine-rich end leucine-rich repeat [Source:MGI Symbol;Acc:MGI:2151110]	1	Prelp	proline arginine-rich end leucine-rich repeat 	1	ENSMUSG00000041577	0.291916713077585	0.452035021143129	1.01538027582699	1.27170381711614	9.34183843164296	15.5555167621786	2.82093614554798E-06	0.004093387305423	8.56044337539244	8.95085940337358	8.6926038704655	8.81740788354562	9.02752733682501	9.71833127194466	8.70814340331973	8.62998819874424	9.07995263451264	9.33058905181099	9.34286855539957	9.12403753420796	9.46786563819433	10.0324044224132	9.41156078643257	10.0451288152005	10.3813412007239	10.0701136497853	9.86935170462887	9.57624989593857
ENSMUSG00000005397	Nid1	nidogen 1 [Source:MGI Symbol;Acc:MGI:97342]	13	Nid1	nidogen 1 	13	ENSMUSG00000005397	0.100701532176294	0.612374967641665	0.533743955775822	0.628398676086223	10.2709004470461	15.4001043005619	3.05996288274436E-06	0.004120996176635	9.99871371254089	9.86648537040924	9.99576554300736	9.72539300695486	10.0402287964105	9.99481884955725	9.95591575656475	10.0280537199899	10.2536638799441	10.5531142415857	10.699617779294	10.596878777821	10.1316352939273	10.4976145086988	10.3702282383019	10.695380658155	10.6436320059888	10.655090241871	10.4549246853523	10.260853874548
ENSMUSG00000017774	Myo1c	myosin IC [Source:MGI Symbol;Acc:MGI:106612]	11	Myo1c	myosin IC 	11	ENSMUSG00000017774	0.490024348451758	0.431154489822489	0.498047234721001	0.609956469357334	9.2215796389039	15.3662612206207	3.11487977219865E-06	0.004120996176635	8.98154175533657	8.83771029441227	8.82765864260427	8.62489748157116	9.50480804323602	9.24062973788364	9.16430183893789	9.43561117553575	9.31369018813323	9.16585365861565	9.1810555163622	9.25759694750201	9.12631757673495	9.42687391458011	9.43946415921419	9.26721970396054	9.50314324291196	9.40615132351669	9.42384218733984	9.3032253896891
ENSMUSG00000032334	Loxl1	lysyl oxidase-like 1 [Source:MGI Symbol;Acc:MGI:106096]	9	Loxl1	lysyl oxidase-like 1 	9	ENSMUSG00000032334	0.89324018738832	0.716785661623115	0.66040799571159	0.844945278655329	6.9114822809445	15.3416346499005	3.15551405852745E-06	0.004120996176635	6.49682727609647	6.12700288754525	6.5253677038545	5.98037487737139	7.27418813288755	7.27230941879074	7.3392425570805	6.79548974723154	7.12229540911665	7.100041181731	7.02483503359676	6.82457546412934	7.11662117361286	6.76385332648316	6.92372533837087	6.99241559171064	7.15181819392552	7.1628213924172	6.9478637328074	7.28797718013057
ENSMUSG00000030208	Emp1	epithelial membrane protein 1 [Source:MGI Symbol;Acc:MGI:107941]	6	Emp1	epithelial membrane protein 1 	6	ENSMUSG00000030208	1.12740923960686	0.91386477528364	0.895005508457376	1.09025911146982	9.73730044279484	15.2270424342377	3.35232093751408E-06	0.004124667775636	9.20959248324197	8.74960219766674	8.94135723832797	8.80534964522354	10.0892467846336	10.0086422179258	10.2034700913111	9.89887403992766	9.9383120822402	9.70575445350906	9.95622973979239	9.7671410688888	10.2646948660756	9.14869690211126	9.99355272917601	9.91716494208668	9.96600351448367	9.77786128902686	10.3033026072044	10.1011599630433
ENSMUSG00000022096	Hr	hairless [Source:MGI Symbol;Acc:MGI:96223]	14	Hr	hairless 	14	ENSMUSG00000022096	1.49025151471486	2.02357708956204	1.40894762210199	2.26690617158665	6.55673546674667	15.2177358427895	3.36888049261968E-06	0.004124667775636	5.28275811846656	4.95737421865833	4.79832314478563	5.4681803438794	6.99285081861328	6.38324346418293	6.80277507835628	6.50227201534482	6.89510255237349	7.29744920569936	6.96274735284711	7.44826203436155	6.23331065606007	5.81799798119825	6.73772845622045	7.36545900232486	8.2516942863173	7.1494394078409	7.17825885541408	6.6094823419888
ENSMUSG00000027712	Anxa5	annexin A5 [Source:MGI Symbol;Acc:MGI:106008]	3	Anxa5	annexin A5 	3	ENSMUSG00000027712	0.18850222876357	0.419769119760414	0.470752663434966	0.600230547865138	8.73018609633802	15.1021602760068	3.58210352607079E-06	0.004201481196625	8.4831987124509	8.61111665268308	8.21506212136672	8.34051024411386	8.59955297103233	8.58768121159457	8.48622038363284	8.67477519224879	8.74809880128295	8.92489291493135	8.83513865709508	8.76741356856679	8.62410216895732	8.98543469925162	8.77698683922928	9.02097235385506	9.03330557249819	9.01755071812563	8.94934994084452	8.92235820299948
ENSMUSG00000032231	Anxa2	annexin A2 [Source:MGI Symbol;Acc:MGI:88246]	9	Anxa2	annexin A2 	9	ENSMUSG00000032231	1.17512433367777	1.67892754498618	1.38116182731441	1.06195568879782	10.5425771161566	15.0689280913767	3.64609511945771E-06	0.004201481196625	9.86021510945329	9.50074202069518	9.14542049350262	9.40470063090022	11.0425753762875	9.9990086385657	10.4049150219777	11.4541290142847	11.180931273958	10.998035226958	11.0305210615076	11.2595935965837	10.310036263372	10.8838063152094	11.1114962170661	11.0820857034264	10.2834843252145	10.3185105540887	10.9815439994958	10.5997914805844
ENSMUSG00000027230	Creb3l1	cAMP responsive element binding protein 3-like 1 [Source:MGI Symbol;Acc:MGI:1347062]	2	Creb3l1	cAMP responsive element binding protein 3-like 1 	2	ENSMUSG00000027230	0.407434554105187	0.713360375903375	0.786316476206488	1.16358131796142	4.99958314647948	14.9654163151829	3.85350773060458E-06	0.004313616553639	4.67338395170549	4.31668128740978	4.23836465019437	4.28338796113581	5.13225387527869	4.83667366257438	4.71500545694852	4.63274893198259	4.53634102451944	5.54742745870771	5.37778485212595	5.21850821254925	5.04439462793592	5.3157942517366	5.02490635903898	5.16716697075305	5.70319809412229	5.66522845183211	5.18892266812722	5.37349018091152
ENSMUSG00000059201	Lep	leptin [Source:MGI Symbol;Acc:MGI:104663]	6	Lep	leptin 	6	ENSMUSG00000059201	1.10420398679352	2.11496688101324	1.44671429423399	1.55930597614989	10.4912609970689	14.6932066762529	4.46271462582927E-06	0.004762105078016	9.81610962864908	9.07771511920577	8.58374931900941	9.49718446101404	10.6012682774401	9.97427258397759	9.99665811820747	11.0463669062024	10.9943512575031	11.3674648708004	11.4321224877531	11.5966794332435	9.85973041745046	10.4591666393896	11.0845058751051	11.3299032683959	10.9305649601257	10.5236417058888	11.1269020252096	10.5268625868067
ENSMUSG00000042616	Oscp1	organic solute carrier partner 1 [Source:MGI Symbol;Acc:MGI:1916308]	4	Oscp1	organic solute carrier partner 1 	4	ENSMUSG00000042616	-0.930691244246479	-1.20392004667779	-1.08796488123539	-1.08209702228539	3.66064794408967	14.672318707068	4.51360996565543E-06	0.004762105078016	4.60274840911243	4.46660407041378	4.39244848270129	4.71016057058524	3.749396781749	3.45609402959061	3.85317265930157	3.35264101278985	3.94640884943562	2.88019095495701	3.11551156213196	3.0234922301441	3.57549025667834	3.35627616799447	3.92537068548806	3.20567479059954	3.49662349168237	3.75632151062509	3.23947161029066	3.10886075552235
ENSMUSG00000041559	Fmod	fibromodulin [Source:MGI Symbol;Acc:MGI:1328364]	1	Fmod	fibromodulin 	1	ENSMUSG00000041559	-1.25182133560403	-1.70398090350703	-0.8650419826399	-0.652067380306362	5.2596515714917	14.55576902666	4.80942172943581E-06	0.004762105078016	6.10006851053593	6.06152481630474	6.33031162197048	6.2575808497988	4.5847660799762	4.86986988030554	5.33873489358073	4.55606592948549	4.559960024746	3.96884857477741	4.74836875295743	4.59279438669324	5.84055601461003	5.3653519470333	5.30994123289129	4.88390241863757	6.15122881758142	5.50033201958288	5.10606573572294	5.06675892264252
ENSMUSG00000027574	Nkain4	Na+/K+ transporting ATPase interacting 4 [Source:MGI Symbol;Acc:MGI:1915372]	2	Nkain4	Na+/K+ transporting ATPase interacting 4 	2	ENSMUSG00000027574	-1.34551990323917	-1.79356470625088	-1.04070131950093	-0.79389176058048	2.90927424680995	14.5364082324228	4.86056988058731E-06	0.004762105078016	3.83324381087678	4.25726780190278	3.97354436209305	3.7891979338196	2.32489895322109	2.68280374604184	2.7772750426852	2.0511770204622	1.87601952154422	1.77483795481078	2.96147793345954	2.19406607128293	3.17662404807064	3.09268138342343	3.07912675003686	2.35468473973261	3.52115971302788	3.13560898495473	2.70125736876098	2.62853179599178
ENSMUSG00000026042	Col5a2	collagen, type V, alpha 2 [Source:MGI Symbol;Acc:MGI:88458]	1	Col5a2	collagen, type V, alpha 2 	1	ENSMUSG00000026042	0.029855493804476	0.595018610240842	0.783109969355807	0.529355296617151	8.06421935959151	14.5335831991993	4.8680824520088E-06	0.004762105078016	7.73267149690152	7.66456746872217	7.75470911829175	7.54893483564446	7.64492751519297	7.58528095975004	7.85991064666765	7.66837284171331	7.97065950708129	8.67844596643	8.63151074579334	8.05258381660243	8.29571936670344	8.49688012586753	8.21425428589159	8.75068925668342	8.2868196754785	8.33805760269535	8.10517710308574	8.00421485663374
ENSMUSG00000038400	Pmepa1	prostate transmembrane protein, androgen induced 1 [Source:MGI Symbol;Acc:MGI:1929600]	2	Pmepa1	prostate transmembrane protein, androgen induced 1 	2	ENSMUSG00000038400	1.66788722874536	1.70384932033664	0.752711412636699	1.15046919590777	8.49816832921056	14.4907883116119	4.98344286987002E-06	0.004762105078016	7.45948070366298	7.48937537807244	7.55721568269763	7.21948621085057	9.32430561780623	8.53452790503982	9.18129613996506	9.55169632985773	8.91536774951696	8.95233299692359	9.22773659451413	9.40344930614645	8.38905460142693	7.11416939387785	8.57343043304803	8.69331353088985	8.60324591121617	8.20670606688766	8.92672679474417	8.64044923706705
ENSMUSG00000037242	Clic4	chloride intracellular channel 4 (mitochondrial) [Source:MGI Symbol;Acc:MGI:1352754]	4	Clic4	chloride intracellular channel 4 (mitochondrial) 	4	ENSMUSG00000037242	0.203011636263826	0.445742568430508	0.464946615010996	0.611678295364205	8.91680586104868	14.3275135159912	5.45164133938538E-06	0.0050591358633	8.54706951330907	8.78459216729232	8.61740055186778	8.39006194302686	8.69076090425008	8.8782862479514	8.7437305638774	8.72021177323293	8.81096671204108	9.16272473266649	9.06882395844592	9.07925766430912	8.88041743576827	9.1841445113039	8.90369430073638	9.13264924950153	9.05436796061658	9.3203243927106	9.17727268621536	9.18935995185052
