"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment"
"mmu00053","Ascorbate and aldarate metabolism",26,0.876971916559368,2.13068207446291,0.000169434090138936,0.000169434090138936,0.00453986078841168,706,"tags=42%, list=4%, signal=41%","Rgn/Gulo/Ugt2b1/Ugt2b5/Ugt2a3/Ugt2b34/Ugt2b36/Kl/Ugt1a9/Ugt1a2/Ugt2b35"
"mmu04726","Serotonergic synapse",117,0.582513568107485,1.80130955077323,0.000298151460942159,0.000298151460942159,0.00719063266011035,3075,"tags=34%, list=16%, signal=29%","Cyp2d10/Cyp2c29/Cyp2c50/Cyp2c54/Cyp2j5/Cyp2d26/Cyp2d9/Cyp2c68/Tph2/Cyp2c37/Cyp2d40/Htr2a/Htr2b/Cyp2d34/Kcnj9/Cyp2c70/Pla2g4d/Cacna1f/Pla2g4e/Cyp2c23/Gm5741/Alox12e/Cyp2c40/Prkcg/Itpr2/Kcnn2/Alox12/Gng2/Plcb2/Gabrb2/Gng3/Cyp4x1/Alox8/Tph1/Cacna1c/Gnao1/Cacna1d/Gabrb1/Slc18a1/Adcy5"
"mmu03010","Ribosome",132,-0.515186510653565,-1.76176553035007,0.000317158261972724,0.000317158261972724,0.00719063266011035,7013,"tags=77%, list=36%, signal=50%","Rpl35/Mrpl17/Mrpl4/Rpl7/Rpl23/Rps24/Rps17/Rpl9/Rpl32/Rpl26/Rpl6/Rps27l/Rps19/Rps29/Rpl4/Mrpl16/Rpl37a/Rps26/Rps28/Mrpl20/Rpl15/Mrps2/Rps27a/Rpl19/Rpl22l1/Rpl14/Mrpl36/Rpl21/Rplp1/Rpl28/Rpl18/Mrps17/Mrps7/Mrpl1/Mrps11/Mrpl24/Mrps12/Rpl34/Rpl11/Rps9/Rps18/Rps15a/Rpl23a/Mrpl9/Rpl18a/Rpl7a/Rpl37/Rpl22/Mrpl35/Rpl3l/Rps6/Mrpl11/Rpl8/Mrpl15/Rps23/Rps14/Mrpl21/Rps3a1/Mrpl14/Rps10/Rsl24d1/Rps25/Rpl17/Rps8/Mrpl30/Mrpl34/Mrpl18/Rpl36a/Rpl30/Rpl13a/Rps5/Rpl35a/Fau/Mrps5/Rps15/Rps21/Mrpl22/Rpl13/Mrps10/Mrpl12/Rps16/Mrps9/Rpl10a/Mrps14/Rpl31/Rpl36/Rpl27/Rpl3/Mrpl2/Rps13/Mrpl3/Mrpl32/Mrps18c/Mrps18a/Mrps16/Mrps15/Rplp2/Rpl10/Rps27/Rpl39l/n-R5s100/Rpl10l"
"mmu00983","Drug metabolism - other enzymes",86,0.602498730481899,1.78871191766271,0.000457177689728741,0.000457177689728741,0.0096115063461687,1670,"tags=22%, list=9%, signal=20%","Ugt2b1/Ugt2b5/Ces1c/Ces2a/Ugt2a3/Ugt2b34/Ugt2b36/Dpys/Ugt1a9/Ugt1a2/Rrm2/Tk1/Gstt4/Ugt2b35/Cda/Gstp3/Upp1/Ces2c/Gsta2"
"mmu00860","Porphyrin and chlorophyll metabolism",38,0.716491028338663,1.87465535464101,0.000489157019403228,0.000489157019403228,0.0096115063461687,706,"tags=21%, list=4%, signal=20%","Ugt2b1/Ugt2b5/Ugt2a3/Ugt2b34/Ugt2b36/Ugt1a9/Ugt1a2/Ugt2b35"
"mmu00980","Metabolism of xenobiotics by cytochrome P450",64,0.60853448265082,1.72947286923127,0.000788519161015613,0.000788519161015613,0.0145253529660771,799,"tags=19%, list=4%, signal=18%","Sult2a8/Ugt2b1/Ugt2b5/Ugt2a3/Cyp1a2/Ugt2b34/Ugt2b36/Ugt1a9/Ugt1a2/Gstt4/Ugt2b35/Gstp3"
"mmu03320","PPAR signaling pathway",82,0.580701165991519,1.71594689936628,0.000913520097442144,0.000913520097442144,0.0158381193364582,1654,"tags=18%, list=8%, signal=17%","Cyp4a12a/Slc27a2/Fabp1/Apoa2/Cyp4a12b/Apoa1/Olr1/Fabp2/Acsbg3/Apoa5/Cyp4a14/Cyp8b1/Cpt1b/Slc27a5/Apoc3"
"mmu04975","Fat digestion and absorption",38,0.685489566518175,1.79354190854772,0.000978314038806457,0.000978314038806457,0.0160191772436145,818,"tags=24%, list=4%, signal=23%","Apob/Apoa4/Fabp1/Apoa1/Lipf/Fabp2/Pla2g5/Npc1l1/Pla2g3"
"mmu00590","Arachidonic acid metabolism",76,0.581879980754578,1.6993829599865,0.00138568129330254,0.00138568129330254,0.0214953330817015,1589,"tags=26%, list=8%, signal=24%","Cyp2c29/Cyp2c50/Cyp4a12a/Cyp2c54/Cyp2j5/Cyp4a12b/Cyp2c68/Cyp2c37/Cyp2b9/Pla2g5/Cyp2c70/Pla2g4d/Pla2g3/Pla2g4e/Cyp4a14/Cyp2c23/Alox12e/Cyp2c40/Cyp2b10/Pla2g2e"
"mmu00380","Tryptophan metabolism",49,0.627863558436211,1.71319198837587,0.00161264312207708,0.00161264312207708,0.0237652670621886,932,"tags=20%, list=5%, signal=19%","Doxl1/Tph2/Cyp1a2/Kynu/Svs1/Aldh8a1/Aadat/Tdo2/Ido2/Aox4"
"mmu01230","Biosynthesis of amino acids",75,0.567136784460792,1.65386147517199,0.00184928340268146,0.00184928340268146,0.0256453468349978,1532,"tags=15%, list=8%, signal=14%","Mat1a/Aldob/Otc/Cps1/Pah/Pklr/Arg2/Bcat1/Prps1l1/Ass1/Eno2"
"mmu05012","Parkinson disease",240,-0.395158042821768,-1.44662558259083,0.00191424196018377,0.00191424196018377,0.0256453468349978,6204,"tags=42%, list=32%, signal=29%","Txn1/Psma3/Psmd12/Rps27a/Psmc6/Psmd1/Ndufa4/Pink1/Atp5c1/Ndufa9/Ndufb8/Ndufs3/Ndufs2/Atp5h/Psmb1/Slc25a4/Psmd2/Casp3/Psmd6/Trap1/Cox5b/Ndufc1/ND3/Sdhb/Psmb2/Psmc2/Cox8a/Uqcrfs1/Ndufs6/Cox7c/Psma4/Psmd4/Ndufv3/Vdac2/Psmd3/Psma5/Atp5a1/Ndufc2/Uqcrh/Uqcrb/Uqcrq/Sdha/Psmb3/Ndufa3/Psmd14/Ndufa12/Atp5pb/Psmb4/Sdhd/Htra2/Map3k5/Ndufb9/Cox6c/Psma2/Cox5a/Uqcr10/Psmb6/Camk2g/Uqcrc2/Adrm1/Ndufb4/Ndufa6/Ndufa8/Ndufab1/Psmc5/Ndufv2/Atp5g2/Ndufa13/Txn2/Ndufa7/Ndufa2/Psma7/Ndufb5/Psmc1/Slc18a2/Cox6a2/Ndufa5/Psmd11/Camk2a/Drd1/Ndufb10/Ndufs7/Camk2b/Tuba4a/Ubc/Cyct/Calml4/Calm5/Gnal/Mapt/Klc3/Kif5c/Tuba8/Psma8/Cox7b2/Mapk10/Uba1y/Slc25a31/Ryr3/Tuba3b/Tuba3a"
"mmu00982","Drug metabolism - cytochrome P450",65,0.582525811791385,1.65865543298291,0.00235811979248546,0.00235811979248546,0.0302184687366558,1670,"tags=22%, list=9%, signal=20%","Ugt2b1/Ugt2b5/Ugt2a3/Cyp1a2/Ugt2b34/Ugt2b36/Ugt1a9/Ugt1a2/Gstt4/Ugt2b35/Gstp3/Aox4/Aox2/Gsta2"
"mmu04110","Cell cycle",122,0.500561568270647,1.55518020745517,0.00340690268108428,0.00340690268108428,0.041839155732614,3421,"tags=27%, list=17%, signal=22%","Cdk1/Ccna2/Ccnb2/Cdc25c/Ccnb1/Cdc20/Bub1/Plk1/Espl1/Ccna1/Ttk/Cdc7/Mad2l1/Ccne2/Cdc6/Bub1b/Cdc25b/Mcm5/Chek1/Mcm3/Wee1/Mcm6/E2f1/Mcm4/Chek2/Ccne1/Mcm2/Ccnd1/Skp2/Gadd45b/Dbf4/Cdkn1a/Gadd45g"
"mmu03050","Proteasome",47,-0.579971679419201,-1.68221080857892,0.00365821792526783,0.00365821792526783,0.0425910444419296,6711,"tags=70%, list=34%, signal=46%","Psmd8/Psmb8/Psmc3/Psma1/Psma3/Psmd12/Psmc6/Psmd1/Psmb1/Psmd2/Pomp/Psmd6/Psmb2/Psmc2/Psma4/Psmd4/Psmd3/Psma5/Psmb3/Psmd14/Psmb4/Psme2b/Psma2/Psmb6/Adrm1/Psmc5/Psmb9/Psma7/Psmc1/Psmd11/Ifng/Psmb11/Psma8"
"mmu04974","Protein digestion and absorption",90,0.520769159628549,1.56028834120885,0.00375713856327021,0.00375713856327021,0.0425910444419296,4097,"tags=48%, list=21%, signal=38%","Slc9a3/Col11a1/Cpb2/Slc15a1/Col9a3/Col10a1/Col12a1/Slc3a1/Atp1a4/Slc6a19/Col8a1/Col6a2/Col6a3/Col11a2/Col6a1/Eln/Cpa2/Ctrl/Slc7a9/Slc7a7/Col4a2/Slc7a15/Col22a1/Col28a1/Slc8a2/Atp1b2/Col5a1/Col4a1/Col14a1/Col1a1/Prcp/Kcnq1/Col5a2/Col18a1/Kcnk5/Kcnj13/Col1a2/Slc36a1/Slc38a2/Slc8a1/Col7a1/Col5a3/Mep1a"
"mmu00190","Oxidative phosphorylation",127,-0.443553903261991,-1.51220963675429,0.00406123086535458,0.00406123086535458,0.0443331244561123,7110,"tags=67%, list=36%, signal=43%","Atp5e/Ndufb3/Cox4i1/Atp6v0b/Cox6a1/ND6/Atp6v1d/Atp5d/Ndufb6/Sdhc/Atp6ap1/Atp6v0e/Atp5j/Atp5l/Ndufb7/Cyc1/Ndufs1/Ndufa10/Ndufs5/Ndufb11/Ndufs4/Cox7b/Atp6v1e1/Atp6v0e2/Ndufa4/Atp5c1/Ndufa9/Ndufb8/Ndufs3/Ndufs2/Atp5h/Atp6v1c1/Atp6v1f/Cox5b/Ndufc1/ND3/Sdhb/Cox8a/Atp5j2/Uqcrfs1/Ndufs6/Cox7c/Ndufv3/Atp5a1/Ndufc2/Atp6v1h/Uqcrh/Uqcrb/Uqcrq/Sdha/Ndufa3/Ppa1/Ndufa12/Atp5pb/Sdhd/Ndufb9/Ppa2/Cox6c/Cox5a/Uqcr10/Cox15/Uqcrc2/Ndufb4/Ndufa6/Ndufa8/Ndufab1/Ndufv2/Atp5k/Atp5g2/Ndufa13/Cox17/Ndufa7/Ndufa2/Lhpp/Cox10/Ndufb5/Cox6a2/Ndufa5/Atp6v1g1/Atp6v0d2/Ndufb10/Ndufs7/Atp6v0a4/Cox7b2/Atp4b"
"mmu04977","Vitamin digestion and absorption",22,0.708965026066853,1.67074438940419,0.00668609634836276,0.00668609634836276,0.0703799615617133,96,"tags=14%, list=0%, signal=14%","Apob/Apoa4/Apoa1"
"mmu00640","Propanoate metabolism",34,-0.612669047486667,-1.66815118920205,0.00707070707070707,0.00707070707070707,0.0718619956369503,4622,"tags=41%, list=24%, signal=32%","Aldh6a1/Mlycd/Ldha/Bckdha/Ehhadh/Abat/Dbt/Suclg2/Acat2/Acss2/Acacb/Acaca/Ldhc/Ldhal6b"
"mmu00340","Histidine metabolism",25,0.683779651571583,1.6517177893046,0.00813421453990849,0.00813421453990849,0.0799150902166448,562,"tags=20%, list=3%, signal=19%","Uroc1/Doxl1/Svs1/Amdhd1/Ftcd"
"mmu05171","Coronavirus disease - COVID-19",216,0.422908624272755,1.40146857194303,0.00893225230177271,0.00893225230177271,0.0800600450337753,2168,"tags=10%, list=11%, signal=9%","Fga/C9/Fgg/Fgb/F2/C8b/Mbl2/C8a/F13b/Mbl1/Ccl2/Il1b/Gm6109/Csf2/Prkcg/Masp2/Hc/Vwf/Tlr8/Cgas/C4a/Pik3r3"
"mmu00120","Primary bile acid biosynthesis",18,0.725397379719835,1.63397789671847,0.00929009640666082,0.00929009640666082,0.0800600450337753,3795,"tags=61%, list=19%, signal=49%","Acnat2/Akr1d1/Cyp8b1/Slc27a5/Cyp39a1/Ch25h/Baat/Cyp46a1/Cyp7b1/Acnat1/Acox2"
"mmu00220","Arginine biosynthesis",20,0.708595947823364,1.63470063963403,0.00937174592155502,0.00937174592155502,0.0800600450337753,1595,"tags=25%, list=8%, signal=23%","Otc/Cps1/Arg2/Ass1/Nos2"
"mmu00790","Folate biosynthesis",23,0.693854132610166,1.65076116488381,0.00940653326492218,0.00940653326492218,0.0800600450337753,2439,"tags=30%, list=12%, signal=27%","Tph2/Pah/Akr1b7/Alpl/Pcbd1/Dhfr/Tph1"
"mmu05033","Nicotine addiction",32,-0.604340750107821,-1.63018282978691,0.00950713034776082,0.00950713034776082,0.0800600450337753,1551,"tags=41%, list=8%, signal=37%","Gabrr1/Grin2c/Gabra5/Slc17a8/Cacna1a/Grin3a/Chrna4/Gabra2/Slc17a7/Gabrq/Chrna7/Grin1/Gabrd"
"mmu05144","Malaria",52,0.567718000751157,1.56391413720042,0.0102679287662442,0.0102679287662442,0.0840649138756834,2298,"tags=29%, list=12%, signal=26%","Thbs4/Sele/Ccl2/Il1b/Gypa/Klra4/Klrb1b/Cd40lg/Pecam1/Hba-a1/Klrb1f/Hba-a2/Hbb-b1/Icam1/Hbb-bt"
"mmu03460","Fanconi anemia pathway",51,0.5676901727288,1.5587531765291,0.0118875502008032,0.0118875502008032,0.0946945677446629,3219,"tags=29%, list=16%, signal=25%","Eme1/Fanci/Fancd2/Rad51/Ube2t/Brip1/Brca1/Fancb/Poln/Fanca/Cenps/Polh/Hes1/Blm/Pms2"
"mmu04927","Cortisol synthesis and secretion",66,0.520255286472709,1.48561988445105,0.0150423064869947,0.0150423064869947,0.116671629262009,3075,"tags=26%, list=16%, signal=22%","Hsd3b3/Hsd3b5/Nr5a1/Creb3l3/Cyp21a1/Cacna1f/Cyp11a1/Itpr2/Cyp17a1/Pomc/Adcy4/Plcb2/Creb5/Cacna1i/Cacna1c/Cacna1d/Adcy5"
"mmu00020","Citrate cycle (TCA cycle)",30,-0.59641754126368,-1.58831972660155,0.0155287157998521,0.0155287157998521,0.117356016840988,6745,"tags=67%, list=34%, signal=44%","Sdhc/Idh2/Cs/Idh3b/Dld/Mdh1/Ogdh/Aco1/Sdhb/Sdha/Dlat/Sdhd/Pck1/Pcx/Suclg2/Pdha1/Ogdhl/Csl/Pdhb/Acly"
"mmu05143","African trypanosomiasis",36,0.596074070792671,1.54530932413326,0.017368507291496,0.017368507291496,0.126632084047523,2410,"tags=36%, list=12%, signal=32%","Kng1/Apoa1/Sele/Il1b/Ido2/Prkcg/Hba-a1/Hba-a2/Plcb2/Hbb-b1/Icam1/Hbb-bt/Il12b"
"mmu00232","Caffeine metabolism",5,0.89480707078643,1.51704096824624,0.0176154274058965,0.0176154274058965,0.126632084047523,197,"tags=40%, list=1%, signal=40%","Uox/Cyp1a2"
"mmu01200","Carbon metabolism",118,0.45776987090229,1.41721569807693,0.0182845250483128,0.0182845250483128,0.128312456479388,1649,"tags=9%, list=8%, signal=9%","Rgn/Aldob/Cps1/Hao1/Fbp1/Agxt/Pklr/Fbp2/Prps1l1/Eno2/Glyctk"
"mmu03030","DNA replication",35,0.59627871824532,1.53585618582922,0.0187870797626895,0.0187870797626895,0.128773129340344,4957,"tags=57%, list=25%, signal=43%","Mcm5/Pole2/Mcm3/Mcm6/Pold1/Lig1/Prim1/Mcm4/Mcm2/Rnaseh2b/Pole/Prim2/Pold3/Dna2/Pola2/Fen1/Rfc3/Rfc4/Rpa2/Pold2"
"mmu00030","Pentose phosphate pathway",31,0.609424470823666,1.53245906463471,0.0207531380753138,0.0207531380753138,0.135844296561037,1649,"tags=19%, list=8%, signal=18%","Rgn/Aldob/Fbp1/Fbp2/Prps1l1/Glyctk"
"mmu04740","Olfactory transduction",413,-0.312680343921122,-1.20551958820843,0.0211538461538462,0.0211538461538462,0.135844296561037,2275,"tags=26%, list=12%, signal=24%","Olfr1321/Olfr676/Olfr1156/Olfr633/Gng13/Olfr1277/Olfr560/Olfr788/Olfr362/Olfr1344/Olfr656/Olfr1402/Olfr285/Olfr113/Olfr898/Olfr366/Olfr506/Olfr1380/Olfr1316/Olfr1297/Cnga3/Olfr222/Olfr943/Olfr99/Olfr1029/Olfr484/Olfr518/Olfr535/Olfr920/Olfr95/Olfr716/Calml4/Olfr477/Olfr1303/Olfr822/Olfr1012/Olfr434/Olfr293/Olfr845/Olfr1416/Olfr853/Olfr361/Olfr487/Olfr1341/Olfr177/Olfr904/Calm5/Olfr259/Olfr60/Olfr695/Olfr1183/Olfr1469/Olfr1202/Olfr115/Gnal/Olfr15/Olfr734/Olfr397/Olfr1511/Olfr1090/Olfr183/Olfr1505/Olfr149/Olfr1036/Olfr1444/Olfr517/Olfr690/Cnga4/Olfr303/Olfr714/Olfr971/Olfr1471/Olfr12/Olfr1508/Olfr857/Olfr1317/Olfr732/Olfr1276/Olfr1245/Olfr733/Olfr1048/Olfr816/Olfr1186/Olfr455/Olfr905/Olfr1392/Olfr1284/Olfr740/Olfr1238/Prkg2/Olfr510/Olfr525/Olfr322/Olfr224/Olfr73/Gucy2e/Olfr1364/Olfr877/Olfr482/Olfr1564/Olfr1286/Olfr699/Olfr49/Olfr461/Olfr1039/Olfr559/Olfr1160/Olfr1417"
"mmu05010","Alzheimer disease",356,-0.319528874365518,-1.21940651995168,0.0212014134275618,0.0212014134275618,0.135844296561037,1842,"tags=8%, list=9%, signal=7%","Wnt7b/Fzd10/Wnt8a/Cyct/Irs4/Calml4/Grin2c/Dkk1/Calm5/Cdk5r1/Wnt2b/Mapt/Klc3/Kif5c/Tuba8/Psma8/Grm5/Cox7b2/Mapk10/Chrm1/Wnt3/Chrna7/Grin1/Slc25a31/Ryr3/Tuba3b/Tuba3a"
"mmu04744","Phototransduction",26,-0.592260326012548,-1.52784895225594,0.0280487804878049,0.0280487804878049,0.175893808210199,1833,"tags=38%, list=9%, signal=35%","Rho/Calml4/Pde6g/Calm5/Guca1b/Cnga1/Gngt1/Pde6b/Gucy2e/Pde6a"
"mmu05146","Amoebiasis",95,0.459759425600152,1.38992330870234,0.0288102701895805,0.0288102701895805,0.176905167830758,4027,"tags=29%, list=21%, signal=23%","C9/C8b/C8a/Il1b/Cxcl1/Arg2/Csf2/Il1r2/Gna14/Prkcg/Nos2/Plcb2/Pik3r3/Col4a2/Il12b/Serpinb9b/Actn1/Gna15/Col4a1/Col1a1/Lama5/Il10/Cxcl3/Serpinb10/Col1a2/Itgb2l/Cd1d1/Vcl"
"mmu00360","Phenylalanine metabolism",21,0.653267544250151,1.52399541348915,0.0301412332070272,0.0301412332070272,0.179502084336749,2304,"tags=29%, list=12%, signal=25%","Gm4952/Pah/Keg1/Glyat/Hpd/Tat"
"mmu00240","Pyrimidine metabolism",57,0.515277340871833,1.44135021179555,0.0304512464499842,0.0304512464499842,0.179502084336749,1607,"tags=16%, list=8%, signal=15%","Entpd8/Dpys/Rrm2/Tk1/Cda/Tyms/Entpd3/Upp1/Enpp1"
"mmu00051","Fructose and mannose metabolism",35,0.573642767173839,1.47755196598792,0.033618984838497,0.033618984838497,0.194289282864379,899,"tags=11%, list=5%, signal=11%","Aldob/Fbp1/Akr1b7/Fbp2"
"mmu04918","Thyroid hormone synthesis",69,0.48964674229158,1.40860154611737,0.0349836014368265,0.0349836014368265,0.195717357140791,2634,"tags=20%, list=13%, signal=18%","Ttr/Asgr1/Iyd/Tshb/Alb/Creb3l3/Duox1/Atp1a4/Prkcg/Itpr2/Adcy4/Plcb2/Creb5/Atp1b2"
"mmu05016","Huntington disease",296,-0.322589131387565,-1.20979522562576,0.0351941747572816,0.0351941747572816,0.195717357140791,1641,"tags=35%, list=8%, signal=32%","Psmd2/Casp3/Hdac2/Clta/Psmd6/Cox5b/Bbc3/Ndufc1/ND3/Sdhb/Psmb2/Psmc2/Gpx8/Cox8a/Uqcrfs1/Ndufs6/Cox7c/Psma4/Psmd4/Ndufv3/Vdac2/Psmd3/Psma5/Tfam/Atp5a1/Ndufc2/Uqcrh/Uqcrb/Slc1a3/Uqcrq/Sdha/Psmb3/Ndufa3/Polr2i/Ift57/Psmd14/Ndufa12/Atp5pb/Psmb4/Sdhd/Map3k5/Ndufb9/Cox6c/Psma2/Cox5a/Uqcr10/Psmb6/Polr2k/Uqcrc2/Adrm1/Ndufb4/Gpx2/Ndufa6/Ndufa8/Dnah17/Ndufab1/Psmc5/Ndufv2/Polr2e/Slc1a2/Atp5g2/Polr2f/Ndufa13/Polr2c/Ndufa7/Polr2g/Ndufa2/Psma7/Ndufb5/Psmc1/Dnah6/Cox6a2/Rest/Sod1/Ndufa5/Psmd11/Polr2l/Bdnf/Ndufb10/Dnah11/Ndufs7/Gpx1/Tuba4a/Cyct/Dnah2/Dnah7b/Ppargc1a/Gpx3/Dnah1/Klc3/Kif5c/Tuba8/Psma8/Dnah7c/Grm5/Cox7b2/Mapk10/Ucp1/Kcnj10/Grin1/Slc25a31/Tuba3b/Tuba3a"
"mmu05150","Staphylococcus aureus infection",63,0.496823095565929,1.40806386706287,0.0360531309297913,0.0360531309297913,0.196781221449153,604,"tags=13%, list=3%, signal=12%","Fgg/Plg/Cfi/Mbl2/Fpr2/Mbl1/Krt28/Dsg1b"
"mmu03008","Ribosome biogenesis in eukaryotes",81,-0.427678753586644,-1.3630774256859,0.039477503628447,0.039477503628447,0.211554086429955,105,"tags=16%, list=1%, signal=16%","Fbl/Emg1/Pop1/Snu13/Wdr75/Gtpbp4/Rpp25/Rexo5/Rpp40/Mdn1/Nxf2/n-R5s100/Rmrp"
"mmu00260","Glycine, serine and threonine metabolism",40,0.543344486908927,1.43233544768245,0.0429827417779225,0.0429827417779225,0.226224956725908,1709,"tags=18%, list=9%, signal=16%","Bhmt/Dmgdh/Agxt/Gnmt/Pipox/Glyctk/Alas2"
